iterations,fitness,time,fevals
0,13.0,1.70540000042e-05,11
10,13.0,2.73480000033e-05,21
20,14.0,3.59450000005e-05,31
30,13.0,4.51479999981e-05,41
40,13.0,5.33300000001e-05,51
50,13.0,6.04669999973e-05,61
60,14.0,6.94350000003e-05,71
70,14.0,7.84449999998e-05,81
80,14.0,8.69170000044e-05,91
90,15.0,9.62380000047e-05,101
100,15.0,0.000104741000008,111
110,16.0,0.000113659000007,121
120,16.0,0.000122819000005,131
130,16.0,0.000131262000011,141
140,16.0,0.000139815000011,151
150,17.0,0.000147624000007,161
160,17.0,0.000157563000009,171
170,18.0,0.00016577000001,181
180,18.0,0.000173167000014,191
190,18.0,0.000181525000016,201
200,18.0,0.000189498000019,211
210,20.0,0.000197341000018,221
220,20.0,0.000206196000015,231
230,20.0,0.00021691200002,241
240,21.0,0.000225894000017,251
250,21.0,0.000235530000019,261
260,21.0,0.000243237000021,271
270,22.0,0.000326391000023,281
280,22.0,0.00033618400002,291
290,22.0,0.000343856000022,301
300,22.0,0.000355085000017,311
310,23.0,0.000363551000021,321
320,23.0,0.000375360000021,331
330,23.0,0.00044083300002,341
340,23.0,0.00045117800002,351
350,23.0,0.000459935000016,361
360,24.0,0.000469958000018,371
370,24.0,0.000490504000012,381
380,25.0,0.000498582000013,391
390,27.0,0.000507012000014,401
400,27.0,0.000515241000009,411
410,27.0,0.000523159000011,421
420,27.0,0.000529514000007,431
430,27.0,0.000538544000008,441
440,27.0,0.000548191000014,451
450,27.0,0.000557009000012,461
460,28.0,0.000565682000015,471
470,28.0,0.000574339000018,481
480,28.0,0.000581741000019,491
490,28.0,0.00059003600002,501
500,28.0,0.000598522000026,511
510,28.0,0.000606819000026,521
520,28.0,0.000615180000025,531
530,28.0,0.000624350000024,541
540,28.0,0.000632518000025,551
550,28.0,0.000641224000027,561
560,28.0,0.000649546000027,571
570,28.0,0.000656581000023,581
580,28.0,0.000664370000024,591
590,29.0,0.000672588000022,601
600,29.0,0.000681103000019,611
610,29.0,0.000689419000018,621
620,29.0,0.000695761000017,631
630,29.0,0.000702995000019,641
640,29.0,0.00071172600002,651
650,29.0,0.000720449000021,661
660,29.0,0.000727855000022,671
670,29.0,0.000735607000017,681
680,29.0,0.000743062000019,691
690,29.0,0.000751801000021,701
700,29.0,0.000759649000024,711
710,29.0,0.000766908000024,721
720,29.0,0.000774470000025,731
730,29.0,0.000783833000028,741
740,31.0,0.000792931000028,751
750,31.0,0.000815609000028,761
760,31.0,0.000823360000034,771
770,31.0,0.000832657000039,781
780,32.0,0.000840371000038,791
790,32.0,0.00084975300004,801
800,32.0,0.00086332100004,811
810,33.0,0.00087367600004,821
820,34.0,0.000882323000035,831
830,36.0,0.000893217000034,841
840,36.0,0.000901295000034,851
850,38.0,0.000910013000038,861
860,38.0,0.00092227600004,871
870,38.0,0.000932529000039,881
880,40.0,0.000940075000038,891
890,40.0,0.000948754000042,901
900,40.0,0.000959269000042,911
910,41.0,0.000967939000041,921
920,42.0,0.000976394000041,931
930,45.0,0.000986814000044,941
940,45.0,0.000995368000048,951
950,45.0,0.00100444200005,961
960,45.0,0.00101205900005,971
970,45.0,0.00102207400005,981
980,45.0,0.00103096700005,991
990,45.0,0.00103867300005,1001
1000,45.0,0.00104681400005,1011
1010,45.0,0.00105581800005,1021
1020,45.0,0.00106295500005,1031
1030,45.0,0.00107071700005,1041
1040,45.0,0.00107886200004,1051
1050,45.0,0.00108795200004,1061
1060,45.0,0.00109608400004,1071
1070,45.0,0.00110400600004,1081
1080,45.0,0.00111346500004,1091
1090,45.0,0.00114788200004,1101
1100,45.0,0.00115736100004,1111
1110,45.0,0.00116519100004,1121
1120,45.0,0.00117252700004,1131
1130,45.0,0.00118073400004,1141
1140,45.0,0.00118809300005,1151
1150,45.0,0.00119704900005,1161
1160,45.0,0.00120757500004,1171
1170,46.0,0.00121770900004,1181
1180,46.0,0.00122558800005,1191
1190,49.0,0.00123415000004,1201
1200,49.0,0.00124307700004,1211
1210,49.0,0.00125146900005,1221
1220,49.0,0.00126347100004,1231
1230,49.0,0.00127057900004,1241
1240,50.0,0.00127929000004,1251
1250,50.0,0.00128779200004,1261
1260,50.0,0.00129578000004,1271
1270,50.0,0.00130919600004,1281
1280,50.0,0.00132088100005,1291
1290,50.0,0.00132959700004,1301
1300,50.0,0.00134057600004,1311
1310,50.0,0.00135043000004,1321
1320,50.0,0.00136353800004,1331
1330,55.0,0.00137383300005,1341
1340,55.0,0.00138481400005,1351
1350,55.0,0.00139657100005,1361
1360,55.0,0.00140555900005,1371
1370,55.0,0.00141629200005,1381
1380,55.0,0.00142669200005,1391
1390,55.0,0.00143918000005,1401
1400,55.0,0.00144833700005,1411
1410,57.0,0.00145798900005,1421
1420,57.0,0.00147021200005,1431
1430,57.0,0.00147901800005,1441
1440,57.0,0.00148984800006,1451
1450,57.0,0.00150021300006,1461
1460,57.0,0.00150892100005,1471
1470,57.0,0.00151765700005,1481
1480,57.0,0.00152721200005,1491
1490,63.0,0.00153650400005,1501
1500,63.0,0.00154602400005,1511
1510,63.0,0.00155510400005,1521
1520,64.0,0.00156418100006,1531
1530,64.0,0.00157374500005,1541
1540,68.0,0.00158212500006,1551
1550,68.0,0.00159186800006,1561
1560,68.0,0.00160077000006,1571
1570,68.0,0.00161006200006,1581
1580,72.0,0.00161733000006,1591
1590,73.0,0.00162650000006,1601
1600,73.0,0.00163605400006,1611
1610,73.0,0.00164596200006,1621
1620,73.0,0.00165943400007,1631
1630,73.0,0.00167183200007,1641
1640,73.0,0.00168246300007,1651
1650,73.0,0.00169358000007,1661
1660,73.0,0.00172134000007,1671
1670,73.0,0.00173251700006,1681
1680,73.0,0.00174062400006,1691
1690,73.0,0.00174967100006,1701
1700,73.0,0.00176078700007,1711
1710,73.0,0.00176898900007,1721
1720,73.0,0.00177878500007,1731
1730,73.0,0.00178772600007,1741
1740,73.0,0.00179705300008,1751
1750,73.0,0.00180990000008,1761
1760,73.0,0.00181805200008,1771
1770,73.0,0.00182620500007,1781
1780,73.0,0.00183354500007,1791
1790,73.0,0.00184254400008,1801
1800,73.0,0.00185029700008,1811
1810,73.0,0.00185855400008,1821
1820,74.0,0.00186612500008,1831
1830,75.0,0.00187505300008,1841
1840,75.0,0.00188670800007,1851
1850,76.0,0.00189715500007,1861
1860,76.0,0.00190684000007,1871
1870,76.0,0.00191624600006,1881
1880,79.0,0.00192562100006,1891
1890,79.0,0.00194710100006,1901
1900,79.0,0.00195568100006,1911
1910,79.0,0.00196648100006,1921
1920,79.0,0.00197353100006,1931
1930,79.0,0.00198107400006,1941
1940,79.0,0.00198849000006,1951
1950,79.0,0.00199463100006,1961
1960,79.0,0.00200230700006,1971
1970,79.0,0.00200967500007,1981
1980,79.0,0.00201703700007,1991
1990,79.0,0.00202811600008,2001
2000,79.0,0.00203914500008,2011
2010,79.0,0.00204767200007,2021
2020,79.0,0.00210822200007,2031
2030,79.0,0.00212119400008,2041
2040,79.0,0.00213488700008,2051
2050,79.0,0.00214549700008,2061
2060,79.0,0.00215627000008,2071
2070,79.0,0.00216512700008,2081
2080,79.0,0.00217367400008,2091
2090,79.0,0.00228128100008,2101
2100,79.0,0.00228974300008,2111
2110,79.0,0.00229732800008,2121
2120,79.0,0.00230591000008,2131
2130,79.0,0.00231370800009,2141
2140,79.0,0.00232165800008,2151
2150,79.0,0.00233030300009,2161
2160,79.0,0.00233900100008,2171
2170,79.0,0.00234612100008,2181
2180,79.0,0.00236394400008,2191
2190,79.0,0.00237308800008,2201
2200,79.0,0.00238152300009,2211
2210,79.0,0.00239057100009,2221
2220,79.0,0.00240001400009,2231
2230,79.0,0.00240966400009,2241
2240,79.0,0.00241900900009,2251
2250,79.0,0.00242888800009,2261
2260,79.0,0.00244053400009,2271
2270,79.0,0.00244797800008,2281
2280,79.0,0.00246186300008,2291
2290,79.0,0.00247342000008,2301
2300,79.0,0.00248173000008,2311
2310,79.0,0.00249301500008,2321
2320,79.0,0.00250007200008,2331
2330,80.0,0.00250868100009,2341
2340,80.0,0.00252030900009,2351
2350,82.0,0.00252884300009,2361
2360,82.0,0.0025372930001,2371
2370,83.0,0.0025827160001,2381
2380,83.0,0.0026463530001,2391
2390,83.0,0.0026559600001,2401
2400,83.0,0.0026650250001,2411
2410,84.0,0.0026750460001,2421
2420,85.0,0.0026824890001,2431
2430,85.0,0.0026903290001,2441
2440,85.0,0.0026997340001,2451
2450,85.0,0.0027090100001,2461
2460,85.0,0.00271869900009,2471
2470,85.0,0.00272662200009,2481
2480,85.0,0.00273430700009,2491
2490,85.0,0.00274373400009,2501
2500,85.0,0.00275325800009,2511
2510,85.0,0.00276241100009,2521
2520,85.0,0.00278285100009,2531
2530,85.0,0.00279298500009,2541
2540,85.0,0.00280323800009,2551
2550,85.0,0.0028283250001,2561
2560,85.0,0.0028382850001,2571
2570,85.0,0.00285104500009,2581
2580,85.0,0.00286207500009,2591
2590,86.0,0.00287621600009,2601
2600,86.0,0.00288996600009,2611
2610,86.0,0.00290286300009,2621
2620,87.0,0.00291597900009,2631
2630,88.0,0.00292568800009,2641
2640,88.0,0.00293831600009,2651
2650,88.0,0.00301730300009,2661
2660,88.0,0.00302843700008,2671
2670,88.0,0.00303997400008,2681
2680,88.0,0.00305031100009,2691
2690,88.0,0.00306378900009,2701
2700,88.0,0.00307743300009,2711
2710,89.0,0.00308918000009,2721
2720,89.0,0.00309817900008,2731
2730,89.0,0.00311276300009,2741
2740,89.0,0.00312451400008,2751
2750,89.0,0.00313967100008,2761
2760,89.0,0.00315299200008,2771
2770,90.0,0.00316427600008,2781
2780,90.0,0.00317546800008,2791
2790,93.0,0.00318625200008,2801
2800,93.0,0.00321511000008,2811
2810,93.0,0.00322497300008,2821
2820,93.0,0.00323571100008,2831
2830,93.0,0.00324575800008,2841
2840,93.0,0.00325640700009,2851
2850,93.0,0.00326958100009,2861
2860,93.0,0.00328195800009,2871
2870,93.0,0.00329543800009,2881
2880,93.0,0.00330904700009,2891
2890,93.0,0.00332455800009,2901
2900,93.0,0.00333661900009,2911
2910,93.0,0.00341652400009,2921
2920,93.0,0.00342936400008,2931
2930,93.0,0.00344517900008,2941
2940,93.0,0.00345826500008,2951
2950,93.0,0.00347268800007,2961
2960,93.0,0.00348561700007,2971
2970,93.0,0.00349534300008,2981
2980,93.0,0.00350981000008,2991
2990,93.0,0.00352323800007,3001
3000,93.0,0.00353977500007,3011
3010,93.0,0.00355017400007,3021
3020,93.0,0.00356246500007,3031
3030,93.0,0.00357448000007,3041
3040,93.0,0.00358854200007,3051
3050,93.0,0.00360531700007,3061
3060,93.0,0.00361766300006,3071
3070,93.0,0.00362778600006,3081
3080,93.0,0.00363872700006,3091
3090,93.0,0.00365435300006,3101
3100,93.0,0.00366599800006,3111
3110,93.0,0.00368007000006,3121
3120,93.0,0.00369441000006,3131
3130,93.0,0.00370471100005,3141
3140,93.0,0.00371658500006,3151
3150,94.0,0.00372908100006,3161
3160,95.0,0.00374037400006,3171
3170,95.0,0.00375088300006,3181
3180,95.0,0.00376471500006,3191
3190,95.0,0.00377950800006,3201
3200,95.0,0.00379402500006,3211
3210,95.0,0.00381141700007,3221
3220,95.0,0.00382559700007,3231
3230,95.0,0.00383773200006,3241
3240,96.0,0.00385033700007,3251
3250,96.0,0.00386201500007,3261
3260,96.0,0.00387391100007,3271
3270,96.0,0.00388516300007,3281
3280,96.0,0.00389707700007,3291
3290,96.0,0.00390809500007,3301
3300,96.0,0.00392428100007,3311
3310,96.0,0.00393759200006,3321
3320,96.0,0.00395206800007,3331
3330,96.0,0.00396420300007,3341
3340,96.0,0.00397796300008,3351
3350,96.0,0.00398851000008,3361
3360,96.0,0.00400400900008,3371
3370,96.0,0.00402074800008,3381
3380,96.0,0.00403396700008,3391
3390,96.0,0.00404719500008,3401
3400,96.0,0.00406115300008,3411
3410,96.0,0.00407123700008,3421
3420,96.0,0.00408492400008,3431
3430,96.0,0.00409804500008,3441
3440,96.0,0.00411152400008,3451
3450,96.0,0.00412463400008,3461
3460,96.0,0.00413511700008,3471
3470,96.0,0.00414817900008,3481
3480,96.0,0.00416063200007,3491
3490,96.0,0.00417817900007,3501
3500,96.0,0.00418944500007,3511
3510,96.0,0.00420321300007,3521
3520,96.0,0.00421451500007,3531
3530,96.0,0.00422634400007,3541
3540,96.0,0.00423827600007,3551
3550,96.0,0.00425059200008,3561
3560,96.0,0.00426391600008,3571
3570,96.0,0.00427528300008,3581
3580,96.0,0.00428769100008,3591
3590,96.0,0.00429830100008,3601
3600,96.0,0.00430871400008,3611
3610,96.0,0.00432196500008,3621
3620,96.0,0.00433515900009,3631
3630,96.0,0.00434680200009,3641
3640,96.0,0.00435488000009,3651
3650,96.0,0.00436328900009,3661
3660,96.0,0.00437841600009,3671
3670,96.0,0.00439151500009,3681
3680,96.0,0.00440281000009,3691
3690,96.0,0.00441573000008,3701
3700,96.0,0.00442788100008,3711
3710,96.0,0.00443889800008,3721
3720,96.0,0.00445228300008,3731
3730,96.0,0.00446744300008,3741
3740,96.0,0.00447676900008,3751
3750,96.0,0.00448840000008,3761
3760,96.0,0.00450207400008,3771
3770,96.0,0.00451331100008,3781
3780,96.0,0.00452412100008,3791
3790,96.0,0.00453356700008,3801
3800,96.0,0.00454405200008,3811
3810,96.0,0.00455826200008,3821
3820,96.0,0.00457270600008,3831
3830,97.0,0.00458285100008,3841
3840,97.0,0.00459318600008,3851
3850,97.0,0.00470661400008,3861
3860,97.0,0.00472142100008,3871
3870,97.0,0.00473455600007,3881
3880,97.0,0.00474839000007,3891
3890,97.0,0.00476323700008,3901
3900,97.0,0.00477618100008,3911
3910,97.0,0.00478593900008,3921
3920,97.0,0.00480071900008,3931
3930,97.0,0.00481470600008,3941
3940,97.0,0.00486519400008,3951
3950,97.0,0.00487642400009,3961
3960,97.0,0.00489058500008,3971
3970,97.0,0.00490443400008,3981
3980,97.0,0.00491926700008,3991
3990,97.0,0.00492953700008,4001
4000,97.0,0.00494178600008,4011
4010,97.0,0.00495595900008,4021
4020,97.0,0.00496753300008,4031
4030,97.0,0.00498142300008,4041
4040,97.0,0.00499325200008,4051
4050,97.0,0.00500593900009,4061
4060,97.0,0.00502037900008,4071
4070,97.0,0.00503283000008,4081
4080,97.0,0.00504471600007,4091
4090,97.0,0.00505438800007,4101
4100,97.0,0.00506460500007,4111
4110,97.0,0.00507699400006,4121
4120,97.0,0.00508868100007,4131
4130,97.0,0.00510204900007,4141
4140,97.0,0.00511259800007,4151
4150,97.0,0.00512514700007,4161
4160,97.0,0.00513492600007,4171
4170,97.0,0.00514775500007,4181
4180,97.0,0.00516115000008,4191
4190,98.0,0.00517360800008,4201
4200,98.0,0.00518549000007,4211
4210,99.0,0.00519612800007,4221
4220,99.0,0.00520861900007,4231
4230,99.0,0.00522046400008,4241
4240,99.0,0.00522942700007,4251
4250,99.0,0.00524218500008,4261
4260,99.0,0.00528965700008,4271
4270,99.0,0.00530131500008,4281
4280,99.0,0.00531483900008,4291
4290,99.0,0.00532661300008,4301
4300,99.0,0.00533871600008,4311
4310,99.0,0.00535064100008,4321
4320,99.0,0.00536236100007,4331
4330,99.0,0.00537437200008,4341
4340,99.0,0.00538536300007,4351
4350,99.0,0.00539628900007,4361
4360,99.0,0.00540618400007,4371
4370,99.0,0.00541759000007,4381
4380,99.0,0.00543058100007,4391
4390,99.0,0.00544443000007,4401
4400,99.0,0.00545705600007,4411
4410,99.0,0.00546547000007,4421
4420,99.0,0.00547646100006,4431
4430,99.0,0.00549129200007,4441
4440,99.0,0.00550565800007,4451
4450,99.0,0.00551982300007,4461
4460,99.0,0.00553104300007,4471
4470,99.0,0.00554184800006,4481
4480,99.0,0.00555320700006,4491
4490,99.0,0.00556627000006,4501
4500,99.0,0.00557417200006,4511
4510,99.0,0.00558637900006,4521
4520,99.0,0.00559684400006,4531
4530,99.0,0.00561161200006,4541
4540,99.0,0.00566959600006,4551
4550,99.0,0.00568322600006,4561
4560,99.0,0.00569278300006,4571
4570,99.0,0.00570597900006,4581
4580,99.0,0.00571656500006,4591
4590,99.0,0.00573094700007,4601
4600,99.0,0.00574634100006,4611
4610,99.0,0.00576023900006,4621
4620,99.0,0.00577528900006,4631
4630,99.0,0.00578568700006,4641
4640,99.0,0.00580010500006,4651
4650,99.0,0.00581436800006,4661
4660,99.0,0.00583981300006,4671
4670,99.0,0.00585159700006,4681
4680,99.0,0.00586412200006,4691
4690,99.0,0.00587791500006,4701
4700,99.0,0.00588895400006,4711
4710,99.0,0.00590003400006,4721
4720,99.0,0.00594986000005,4731
4730,99.0,0.00596415800005,4741
4740,99.0,0.00597894400005,4751
4750,99.0,0.00599470400005,4761
4760,99.0,0.00608449600004,4771
4770,99.0,0.00628261200004,4781
4780,99.0,0.00629439800004,4791
4790,99.0,0.00630841000005,4801
4800,99.0,0.00632246600004,4811
4810,99.0,0.00633674400004,4821
4820,99.0,0.00634702400005,4831
4830,99.0,0.00636238500005,4841
4840,99.0,0.00637387300004,4851
4850,99.0,0.00643998300004,4861
4860,99.0,0.00645383700004,4871
4870,99.0,0.00646757500004,4881
4880,99.0,0.00647652700004,4891
4890,99.0,0.00648644500004,4901
4900,99.0,0.00649820100004,4911
